PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
1554,15468,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,7
1554,92050,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2014,8
1557,242574,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,11
1605,39717,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2014,5
1655,242101,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,11
1659,83468,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2014,5
1676,57693,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,9
1684,132502,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,11
1686,42396,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,12
1688,36065,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,6
1706,241129,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,11
1722,181414,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,11
1738,70008,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,2
1771,60606,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2014,8
1817,6312,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,5
1827,53018,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2014,12
1850,271766,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,11
1864,14307,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,4
1886,199555,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,10
1887,228127,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,11
1923,191046,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,4
1924,175182,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,2
1945,122344,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2014,6
1946,7671,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2014,8
1968,50457,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,10
2027,201718,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,2
2140,166203,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,3
2229,135214,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,1
2238,231583,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,9
2248,122828,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,2
2250,64614,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,2
2262,233369,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,12
2336,52494,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,4
2366,210892,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,9
2450,168168,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,4
2478,203463,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,3
2485,201857,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,12
2521,240819,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,9
2656,303877,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,12
2684,136114,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,10
2689,195118,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,4
2704,162615,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,7
2748,73462,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,3
2748,181606,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,10
2779,209218,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,3
2828,390399,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,12
2884,65538,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,5
2891,106308,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,1
2895,106614,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,10
2940,190799,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,10
2958,136622,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,7
2983,226629,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,7
3000,199360,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,4
3027,154510,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,7
3027,137588,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,6
3057,142285,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,3
3058,196893,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,10
3073,183381,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,9
3101,199694,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,9
3120,19468,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,4
3132,170562,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,9
3145,52457,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,6
3149,176031,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,5
3169,239527,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,8
3176,162708,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,4
3182,159067,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,1
3191,191820,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,6
3208,241256,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,8
3222,44442,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,7
3309,136499,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,5
3312,62077,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,9
3333,113593,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,7
3338,219663,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,10
3401,255213,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,6
3405,108827,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,7
3430,136781,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,3
3437,178658,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,5
3444,75062,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,4
3446,43617,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,5
3462,138112,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,9
3480,42539,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,7
3502,46926,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,6
3512,58612,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,2
3588,412463,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,6
3607,106757,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,5
3639,73691,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,3
3654,356684,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,12
3709,92378,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,5
3743,68904,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,1
3773,65063,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,8
3813,55134,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,5
3815,250468,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,8
3845,85402,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,1
3875,91850,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,2
3892,248703,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,8
3944,215446,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,6
3963,46922,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2014,1
4017,229933,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2014,12
4056,209183,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,6
4056,263463,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2014,12
4059,197417,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2014,8
4100,215483,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2014,8
4268,240040,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2014,12
4303,53132,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,1
4433,41415,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,3
4471,73075,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2014,1
4903,94767,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2014,8
0,26130,0,7216,KAQ,Kalitta Air LLC,10994,CHS,US,United States,15949,AKH,SA,Saudi Arabia,2015,5
0,52305,0,6569,5Y,Atlas Air Inc.,12478,JFK,US,United States,14380,DMM,SA,Saudi Arabia,2015,6
0,191250,0,6514,KAQ,Kalitta Air LLC,12472,JED,SA,Saudi Arabia,13230,MDT,US,United States,2015,7
0,48340,0,7216,KAQ,Kalitta Air LLC,10994,CHS,US,United States,15949,AKH,SA,Saudi Arabia,2015,8
0,49040,0,6569,KAQ,Kalitta Air LLC,12478,JFK,US,United States,14380,DMM,SA,Saudi Arabia,2015,10
0,77215,0,7213,KAQ,Kalitta Air LLC,10994,CHS,US,United States,11304,DHA,SA,Saudi Arabia,2015,12
0,217434,0,7552,KAQ,Kalitta Air LLC,15370,TUL,US,United States,15208,TIF,SA,Saudi Arabia,2015,12
0,317325,0,8289,KAQ,Kalitta Air LLC,15376,TUS,US,United States,15208,TIF,SA,Saudi Arabia,2015,12
0,32560,0,6148,VIQ,Volga-Dnepr Airlines,14259,PSM,US,United States,12472,JED,SA,Saudi Arabia,2015,4
0,86460,0,6514,VIQ,Volga-Dnepr Airlines,13230,MDT,US,United States,12472,JED,SA,Saudi Arabia,2015,5
0,225639,0,8289,KAQ,Kalitta Air LLC,15376,TUS,US,United States,15208,TIF,SA,Saudi Arabia,2015,9
0,45605,0,7216,KAQ,Kalitta Air LLC,10994,CHS,US,United States,15949,AKH,SA,Saudi Arabia,2015,9
0,31755,0,7240,KAQ,Kalitta Air LLC,13360,MLB,US,United States,15208,TIF,SA,Saudi Arabia,2015,9
0,125307,0,6437,KAQ,Kalitta Air LLC,12478,JFK,US,United States,15208,TIF,SA,Saudi Arabia,2015,11
0,27171,0,6437,KAQ,Kalitta Air LLC,12478,JFK,US,United States,15208,TIF,SA,Saudi Arabia,2015,6
0,269818,0,8289,KAQ,Kalitta Air LLC,15376,TUS,US,United States,15208,TIF,SA,Saudi Arabia,2015,6
0,23821,0,6569,5Y,Atlas Air Inc.,12478,JFK,US,United States,14380,DMM,SA,Saudi Arabia,2015,11
0,132812,0,7111,ADB,Antonov Company,11057,CLT,US,United States,14380,DMM,SA,Saudi Arabia,2015,9
0,35618,0,7488,ADB,Antonov Company,15370,TUL,US,United States,12472,JED,SA,Saudi Arabia,2015,9
0,74140,0,7962,VIQ,Volga-Dnepr Airlines,10466,AZA,US,United States,12731,KMC,SA,Saudi Arabia,2015,1
2,0,0,6527,VJT,VistaJet Limited,14645,RUH,SA,Saudi Arabia,15167,TEB,US,United States,2015,7
2,0,0,6707,10Q,Swiss Air Ambulance,14645,RUH,SA,Saudi Arabia,10821,BWI,US,United States,2015,8
2,0,0,6707,24Q,Blue Jet SP Z o o,10821,BWI,US,United States,14645,RUH,SA,Saudi Arabia,2015,3
3,0,0,6750,VJT,VistaJet Limited,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2015,7
4,0,0,6527,VJT,VistaJet Limited,15167,TEB,US,United States,14645,RUH,SA,Saudi Arabia,2015,9
4,0,0,6593,24Q,Blue Jet SP Z o o,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2015,7
6,0,0,7183,SVW,"Global Jet Luxembourg, Sa",13204,MCO,US,United States,12472,JED,SA,Saudi Arabia,2015,6
7,0,0,6524,2KQ,Longtail Aviation Ltd.,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,8
8,0,0,7395,GBQ,G5 Executive Ag,14645,RUH,SA,Saudi Arabia,13204,MCO,US,United States,2015,4
13,0,0,8260,2KQ,Longtail Aviation Ltd.,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,10
41,14951,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,3
81,0,0,8157,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,13240,MED,SA,Saudi Arabia,2015,9
111,1197,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,3
364,11508,0,6247,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,13240,MED,SA,Saudi Arabia,2015,9
445,10817,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,11
503,1186,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,2
572,141713,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,2
580,11598,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,10
736,6816,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,12
764,138076,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,3
765,777,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,4
770,14843,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,5
816,0,0,6475,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,13240,MED,SA,Saudi Arabia,2015,9
847,6123,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,6
848,5425,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,3
862,198495,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,4
918,119695,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,2
942,109562,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,11
977,120846,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,1
1094,0,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,11
1111,106680,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,5
1115,8400,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,1
1125,2838,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,9
1136,74573,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,11
1140,3777,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,2
1186,83811,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,9
1196,91278,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,10
1230,134002,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,11
1238,279378,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,2
1259,87142,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,9
1261,178171,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,7
1294,141079,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,10
1319,102249,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,12
1378,210294,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2015,2
1380,3414,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,12
1387,440,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,8
1418,131074,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,1
1451,5333,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,10
1473,178493,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,4
1498,90805,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2015,11
1511,65870,0,8260,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,14645,RUH,SA,Saudi Arabia,2015,6
1518,236045,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,2
1539,216674,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,4
1558,119874,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,3
1574,249856,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,4
1579,80291,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,10
1614,121530,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,12
1628,196467,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2015,11
1631,172638,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2015,2
1648,48730,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2015,11
1654,572,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,6
1668,1828,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,5
1691,116886,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2015,11
1695,279338,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2015,2
1699,157296,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,7
1712,212742,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,11
1732,201060,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,6
1738,202587,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,5
1765,205410,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2015,2
1792,25005,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,4
1876,27999,0,6750,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12264,IAD,US,United States,2015,10
1876,46354,0,6593,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12264,IAD,US,United States,2015,12
1881,168236,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2015,4
1924,120461,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2015,9
1926,13741,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,3
1962,282000,0,6365,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,12472,JED,SA,Saudi Arabia,2015,11
1965,376787,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,3
1980,280293,0,6365,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12478,JFK,US,United States,2015,2
1983,150887,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,9
2025,9951,0,8327,SV,Saudi Arabian Airlines Corp,12472,JED,SA,Saudi Arabia,12892,LAX,US,United States,2015,9
2028,184213,0,6524,SV,Saudi Arabian Airlines Corp,12478,JFK,US,United States,14645,RUH,SA,Saudi Arabia,2015,7
2064,90055,0,8327,SV,Saudi Arabian Airlines Corp,12892,LAX,US,United States,12472,JED,SA,Saudi Arabia,2015,12
2071,273621,0,6750,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,14645,RUH,SA,Saudi Arabia,2015,11
2072,6864,0,8260,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12892,LAX,US,United States,2015,8
2074,238757,0,6593,SV,Saudi Arabian Airlines Corp,12264,IAD,US,United States,12472,JED,SA,Saudi Arabia,2015,10
2103,210085,0,6524,SV,Saudi Arabian Airlines Corp,14645,RUH,SA,Saudi Arabia,12478,JFK,US,United States,2015,5
